source,target,season,team
Draymond Green,Andrew Bogut,2018-19,GSW
Draymond Green,DeMarcus Cousins,2018-19,GSW
Draymond Green,Damian Jones,2018-19,GSW
Draymond Green,Damion Lee,2018-19,GSW
Draymond Green,Shaun Livingston,2018-19,GSW
Draymond Green,Stephen Curry,2018-19,GSW
Draymond Green,Quinn Cook,2018-19,GSW
Draymond Green,Jonas Jerebko,2018-19,GSW
Draymond Green,Kevin Durant,2018-19,GSW
Draymond Green,Kevon Looney,2018-19,GSW
Draymond Green,Klay Thompson,2018-19,GSW
Draymond Green,Jordan Bell,2018-19,GSW
Draymond Green,Marcus Derrickson,2018-19,GSW
Jacob Evans,Alfonzo McKinnie,2018-19,GSW
Jacob Evans,Andre Iguodala,2018-19,GSW
Jacob Evans,Andrew Bogut,2018-19,GSW
Jacob Evans,DeMarcus Cousins,2018-19,GSW
Jacob Evans,Damian Jones,2018-19,GSW
Jacob Evans,Damion Lee,2018-19,GSW
Jacob Evans,Shaun Livingston,2018-19,GSW
Jacob Evans,Stephen Curry,2018-19,GSW
Jacob Evans,Quinn Cook,2018-19,GSW
Jacob Evans,Jonas Jerebko,2018-19,GSW
Jacob Evans,Kevin Durant,2018-19,GSW
Jacob Evans,Kevon Looney,2018-19,GSW
Jacob Evans,Klay Thompson,2018-19,GSW
Jacob Evans,Jordan Bell,2018-19,GSW
Jacob Evans,Marcus Derrickson,2018-19,GSW
Alfonzo McKinnie,Andre Iguodala,2018-19,GSW
Alfonzo McKinnie,Andrew Bogut,2018-19,GSW
Alfonzo McKinnie,DeMarcus Cousins,2018-19,GSW
Alfonzo McKinnie,Damian Jones,2018-19,GSW
Alfonzo McKinnie,Damion Lee,2018-19,GSW
Alfonzo McKinnie,Shaun Livingston,2018-19,GSW
Alfonzo McKinnie,Stephen Curry,2018-19,GSW
Alfonzo McKinnie,Quinn Cook,2018-19,GSW
Alfonzo McKinnie,Jonas Jerebko,2018-19,GSW
Alfonzo McKinnie,Kevin Durant,2018-19,GSW
Alfonzo McKinnie,Kevon Looney,2018-19,GSW
Alfonzo McKinnie,Klay Thompson,2018-19,GSW
Alfonzo McKinnie,Jordan Bell,2018-19,GSW
Alfonzo McKinnie,Marcus Derrickson,2018-19,GSW
Andre Iguodala,Andrew Bogut,2018-19,GSW
Andre Iguodala,DeMarcus Cousins,2018-19,GSW
Andre Iguodala,Damian Jones,2018-19,GSW
Andre Iguodala,Damion Lee,2018-19,GSW
Andre Iguodala,Shaun Livingston,2018-19,GSW
Andre Iguodala,Stephen Curry,2018-19,GSW
Andre Iguodala,Quinn Cook,2018-19,GSW
Andre Iguodala,Jonas Jerebko,2018-19,GSW
Andre Iguodala,Kevin Durant,2018-19,GSW
Andre Iguodala,Kevon Looney,2018-19,GSW
Andre Iguodala,Klay Thompson,2018-19,GSW
Andre Iguodala,Jordan Bell,2018-19,GSW
Andre Iguodala,Marcus Derrickson,2018-19,GSW
Andrew Bogut,DeMarcus Cousins,2018-19,GSW
Andrew Bogut,Damian Jones,2018-19,GSW
Andrew Bogut,Damion Lee,2018-19,GSW
Andrew Bogut,Shaun Livingston,2018-19,GSW
Andrew Bogut,Stephen Curry,2018-19,GSW
Andrew Bogut,Quinn Cook,2018-19,GSW
Andrew Bogut,Jonas Jerebko,2018-19,GSW
Andrew Bogut,Kevin Durant,2018-19,GSW
Andrew Bogut,Kevon Looney,2018-19,GSW
Andrew Bogut,Klay Thompson,2018-19,GSW
Andrew Bogut,Jordan Bell,2018-19,GSW
Andrew Bogut,Marcus Derrickson,2018-19,GSW
DeMarcus Cousins,Damian Jones,2018-19,GSW
DeMarcus Cousins,Damion Lee,2018-19,GSW
DeMarcus Cousins,Shaun Livingston,2018-19,GSW
DeMarcus Cousins,Stephen Curry,2018-19,GSW
DeMarcus Cousins,Quinn Cook,2018-19,GSW
DeMarcus Cousins,Jonas Jerebko,2018-19,GSW
DeMarcus Cousins,Kevin Durant,2018-19,GSW
DeMarcus Cousins,Kevon Looney,2018-19,GSW
DeMarcus Cousins,Klay Thompson,2018-19,GSW
DeMarcus Cousins,Jordan Bell,2018-19,GSW
DeMarcus Cousins,Marcus Derrickson,2018-19,GSW
Damian Jones,Damion Lee,2018-19,GSW
Damian Jones,Shaun Livingston,2018-19,GSW
Damian Jones,Stephen Curry,2018-19,GSW
Damian Jones,Quinn Cook,2018-19,GSW
Damian Jones,Jonas Jerebko,2018-19,GSW
Damian Jones,Kevin Durant,2018-19,GSW
Damian Jones,Kevon Looney,2018-19,GSW
Damian Jones,Klay Thompson,2018-19,GSW
Damian Jones,Jordan Bell,2018-19,GSW
Damian Jones,Marcus Derrickson,2018-19,GSW
Damion Lee,Shaun Livingston,2018-19,GSW
Damion Lee,Stephen Curry,2018-19,GSW
Damion Lee,Quinn Cook,2018-19,GSW
Damion Lee,Jonas Jerebko,2018-19,GSW
Damion Lee,Kevin Durant,2018-19,GSW
Damion Lee,Kevon Looney,2018-19,GSW
Damion Lee,Klay Thompson,2018-19,GSW
Damion Lee,Jordan Bell,2018-19,GSW
Damion Lee,Marcus Derrickson,2018-19,GSW
Shaun Livingston,Stephen Curry,2018-19,GSW
Shaun Livingston,Quinn Cook,2018-19,GSW
Shaun Livingston,Jonas Jerebko,2018-19,GSW
Shaun Livingston,Kevin Durant,2018-19,GSW
Shaun Livingston,Kevon Looney,2018-19,GSW
Shaun Livingston,Klay Thompson,2018-19,GSW
Shaun Livingston,Jordan Bell,2018-19,GSW
Shaun Livingston,Marcus Derrickson,2018-19,GSW
Stephen Curry,Quinn Cook,2018-19,GSW
Stephen Curry,Jonas Jerebko,2018-19,GSW
Stephen Curry,Kevin Durant,2018-19,GSW
Stephen Curry,Kevon Looney,2018-19,GSW
Stephen Curry,Klay Thompson,2018-19,GSW
Stephen Curry,Jordan Bell,2018-19,GSW
Stephen Curry,Marcus Derrickson,2018-19,GSW
Quinn Cook,Jonas Jerebko,2018-19,GSW
Quinn Cook,Kevin Durant,2018-19,GSW
Quinn Cook,Kevon Looney,2018-19,GSW
Quinn Cook,Klay Thompson,2018-19,GSW
Quinn Cook,Jordan Bell,2018-19,GSW
Quinn Cook,Marcus Derrickson,2018-19,GSW
Jonas Jerebko,Kevin Durant,2018-19,GSW
Jonas Jerebko,Kevon Looney,2018-19,GSW
Jonas Jerebko,Klay Thompson,2018-19,GSW
Jonas Jerebko,Jordan Bell,2018-19,GSW
Jonas Jerebko,Marcus Derrickson,2018-19,GSW
Kevin Durant,Kevon Looney,2018-19,GSW
Kevin Durant,Klay Thompson,2018-19,GSW
Kevin Durant,Jordan Bell,2018-19,GSW
Kevin Durant,Marcus Derrickson,2018-19,GSW
Kevon Looney,Klay Thompson,2018-19,GSW
Kevon Looney,Jordan Bell,2018-19,GSW
Kevon Looney,Marcus Derrickson,2018-19,GSW
Klay Thompson,Jordan Bell,2018-19,GSW
Klay Thompson,Marcus Derrickson,2018-19,GSW
Jordan Bell,Marcus Derrickson,2018-19,GSW
Dragan Bender,Draymond Green,2019-20,GSW
Dragan Bender,Eric Paschall,2019-20,GSW
Dragan Bender,Jeremy Pargo,2019-20,GSW
Dragan Bender,Alen Smailagic,2019-20,GSW
Dragan Bender,Andrew Wiggins,2019-20,GSW
Dragan Bender,Chasson Randle,2019-20,GSW
Dragan Bender,Damion Lee,2019-20,GSW
Dragan Bender,Jordan Poole,2019-20,GSW
Dragan Bender,Stephen Curry,2019-20,GSW
Dragan Bender,Zach Norvell Jr.,2019-20,GSW
Dragan Bender,Kevon Looney,2019-20,GSW
Dragan Bender,Ky Bowman,2019-20,GSW
Dragan Bender,Juan Toscano-Anderson,2019-20,GSW
Dragan Bender,Mychal Mulder,2019-20,GSW
Dragan Bender,Marquese Chriss,2019-20,GSW
Draymond Green,Eric Paschall,2019-20,GSW
Draymond Green,Jeremy Pargo,2019-20,GSW
Draymond Green,Alen Smailagic,2019-20,GSW
Draymond Green,Andrew Wiggins,2019-20,GSW
Draymond Green,Chasson Randle,2019-20,GSW
Draymond Green,Damion Lee,2019-20,GSW
Draymond Green,Jordan Poole,2019-20,GSW
Draymond Green,Stephen Curry,2019-20,GSW
Draymond Green,Zach Norvell Jr.,2019-20,GSW
Draymond Green,Kevon Looney,2019-20,GSW
Draymond Green,Ky Bowman,2019-20,GSW
Draymond Green,Juan Toscano-Anderson,2019-20,GSW
Draymond Green,Mychal Mulder,2019-20,GSW
Draymond Green,Marquese Chriss,2019-20,GSW
Eric Paschall,Jeremy Pargo,2019-20,GSW
Eric Paschall,Alen Smailagic,2019-20,GSW
Eric Paschall,Andrew Wiggins,2019-20,GSW
Eric Paschall,Chasson Randle,2019-20,GSW
Eric Paschall,Damion Lee,2019-20,GSW
Eric Paschall,Jordan Poole,2019-20,GSW
Eric Paschall,Stephen Curry,2019-20,GSW
Eric Paschall,Zach Norvell Jr.,2019-20,GSW
Eric Paschall,Kevon Looney,2019-20,GSW
Eric Paschall,Ky Bowman,2019-20,GSW
Eric Paschall,Juan Toscano-Anderson,2019-20,GSW
Eric Paschall,Mychal Mulder,2019-20,GSW
Eric Paschall,Marquese Chriss,2019-20,GSW
Jeremy Pargo,Alen Smailagic,2019-20,GSW
Jeremy Pargo,Andrew Wiggins,2019-20,GSW
Jeremy Pargo,Chasson Randle,2019-20,GSW
Jeremy Pargo,Damion Lee,2019-20,GSW
Jeremy Pargo,Jordan Poole,2019-20,GSW
Jeremy Pargo,Stephen Curry,2019-20,GSW
Jeremy Pargo,Zach Norvell Jr.,2019-20,GSW
Jeremy Pargo,Kevon Looney,2019-20,GSW
Jeremy Pargo,Ky Bowman,2019-20,GSW
Jeremy Pargo,Juan Toscano-Anderson,2019-20,GSW
Jeremy Pargo,Mychal Mulder,2019-20,GSW
Jeremy Pargo,Marquese Chriss,2019-20,GSW
Alen Smailagic,Andrew Wiggins,2019-20,GSW
Alen Smailagic,Chasson Randle,2019-20,GSW
Alen Smailagic,Damion Lee,2019-20,GSW
Alen Smailagic,Jordan Poole,2019-20,GSW
Alen Smailagic,Stephen Curry,2019-20,GSW
Alen Smailagic,Zach Norvell Jr.,2019-20,GSW
Alen Smailagic,Kevon Looney,2019-20,GSW
Alen Smailagic,Ky Bowman,2019-20,GSW
Alen Smailagic,Juan Toscano-Anderson,2019-20,GSW
Alen Smailagic,Mychal Mulder,2019-20,GSW
Alen Smailagic,Marquese Chriss,2019-20,GSW
Andrew Wiggins,Chasson Randle,2019-20,GSW
Andrew Wiggins,Damion Lee,2019-20,GSW
Andrew Wiggins,Jordan Poole,2019-20,GSW
Andrew Wiggins,Stephen Curry,2019-20,GSW
Andrew Wiggins,Zach Norvell Jr.,2019-20,GSW
Andrew Wiggins,Kevon Looney,2019-20,GSW
Andrew Wiggins,Ky Bowman,2019-20,GSW
Andrew Wiggins,Juan Toscano-Anderson,2019-20,GSW
Andrew Wiggins,Mychal Mulder,2019-20,GSW
Andrew Wiggins,Marquese Chriss,2019-20,GSW
Chasson Randle,Damion Lee,2019-20,GSW
Chasson Randle,Jordan Poole,2019-20,GSW
Chasson Randle,Stephen Curry,2019-20,GSW
Chasson Randle,Zach Norvell Jr.,2019-20,GSW
Chasson Randle,Kevon Looney,2019-20,GSW
Chasson Randle,Ky Bowman,2019-20,GSW
Chasson Randle,Juan Toscano-Anderson,2019-20,GSW
Chasson Randle,Mychal Mulder,2019-20,GSW
Chasson Randle,Marquese Chriss,2019-20,GSW
Damion Lee,Jordan Poole,2019-20,GSW
Damion Lee,Stephen Curry,2019-20,GSW
Damion Lee,Zach Norvell Jr.,2019-20,GSW
Damion Lee,Kevon Looney,2019-20,GSW
Damion Lee,Ky Bowman,2019-20,GSW
Damion Lee,Juan Toscano-Anderson,2019-20,GSW
Damion Lee,Mychal Mulder,2019-20,GSW
Damion Lee,Marquese Chriss,2019-20,GSW
Jordan Poole,Stephen Curry,2019-20,GSW
Jordan Poole,Zach Norvell Jr.,2019-20,GSW
Jordan Poole,Kevon Looney,2019-20,GSW
Jordan Poole,Ky Bowman,2019-20,GSW
Jordan Poole,Juan Toscano-Anderson,2019-20,GSW
Jordan Poole,Mychal Mulder,2019-20,GSW
Jordan Poole,Marquese Chriss,2019-20,GSW
Stephen Curry,Zach Norvell Jr.,2019-20,GSW
Stephen Curry,Kevon Looney,2019-20,GSW
Stephen Curry,Ky Bowman,2019-20,GSW
Stephen Curry,Juan Toscano-Anderson,2019-20,GSW
Stephen Curry,Mychal Mulder,2019-20,GSW
Stephen Curry,Marquese Chriss,2019-20,GSW
Zach Norvell Jr.,Kevon Looney,2019-20,GSW
Zach Norvell Jr.,Ky Bowman,2019-20,GSW
Zach Norvell Jr.,Juan Toscano-Anderson,2019-20,GSW
Zach Norvell Jr.,Mychal Mulder,2019-20,GSW
Zach Norvell Jr.,Marquese Chriss,2019-20,GSW
Kevon Looney,Ky Bowman,2019-20,GSW
Kevon Looney,Juan Toscano-Anderson,2019-20,GSW
Kevon Looney,Mychal Mulder,2019-20,GSW
Kevon Looney,Marquese Chriss,2019-20,GSW
Ky Bowman,Juan Toscano-Anderson,2019-20,GSW
Ky Bowman,Mychal Mulder,2019-20,GSW
Ky Bowman,Marquese Chriss,2019-20,GSW
Juan Toscano-Anderson,Mychal Mulder,2019-20,GSW
Juan Toscano-Anderson,Marquese Chriss,2019-20,GSW
Mychal Mulder,Marquese Chriss,2019-20,GSW
Howard Eisley,Jeff Hornacek,1996-97,UTA
Howard Eisley,Greg Foster,1996-97,UTA
Howard Eisley,Greg Ostertag,1996-97,UTA
Howard Eisley,Adam Keefe,1996-97,UTA
Howard Eisley,Antoine Carr,1996-97,UTA
Howard Eisley,Bryon Russell,1996-97,UTA
Howard Eisley,Chris Morris,1996-97,UTA
Howard Eisley,Shandon Anderson,1996-97,UTA
Howard Eisley,Stephen Howard,1996-97,UTA
Howard Eisley,John Stockton,1996-97,UTA
Howard Eisley,Karl Malone,1996-97,UTA
Jeff Hornacek,Greg Foster,1996-97,UTA
Jeff Hornacek,Greg Ostertag,1996-97,UTA
Jeff Hornacek,Adam Keefe,1996-97,UTA
Jeff Hornacek,Antoine Carr,1996-97,UTA
Jeff Hornacek,Bryon Russell,1996-97,UTA
Jeff Hornacek,Chris Morris,1996-97,UTA
Jeff Hornacek,Shandon Anderson,1996-97,UTA
Jeff Hornacek,Stephen Howard,1996-97,UTA
Jeff Hornacek,John Stockton,1996-97,UTA
Jeff Hornacek,Karl Malone,1996-97,UTA
Greg Foster,Greg Ostertag,1996-97,UTA
Greg Foster,Adam Keefe,1996-97,UTA
Greg Foster,Antoine Carr,1996-97,UTA
Greg Foster,Bryon Russell,1996-97,UTA
Greg Foster,Chris Morris,1996-97,UTA
Greg Foster,Shandon Anderson,1996-97,UTA
Greg Foster,Stephen Howard,1996-97,UTA
Greg Foster,John Stockton,1996-97,UTA
Greg Foster,Karl Malone,1996-97,UTA
Greg Ostertag,Adam Keefe,1996-97,UTA
Greg Ostertag,Antoine Carr,1996-97,UTA
Greg Ostertag,Bryon Russell,1996-97,UTA
Greg Ostertag,Chris Morris,1996-97,UTA
Greg Ostertag,Shandon Anderson,1996-97,UTA
Greg Ostertag,Stephen Howard,1996-97,UTA
Greg Ostertag,John Stockton,1996-97,UTA
Greg Ostertag,Karl Malone,1996-97,UTA
Adam Keefe,Antoine Carr,1996-97,UTA
Adam Keefe,Bryon Russell,1996-97,UTA
Adam Keefe,Chris Morris,1996-97,UTA
Adam Keefe,Shandon Anderson,1996-97,UTA
Adam Keefe,Stephen Howard,1996-97,UTA
Adam Keefe,John Stockton,1996-97,UTA
Adam Keefe,Karl Malone,1996-97,UTA
Antoine Carr,Bryon Russell,1996-97,UTA
Antoine Carr,Chris Morris,1996-97,UTA
Antoine Carr,Shandon Anderson,1996-97,UTA
Antoine Carr,Stephen Howard,1996-97,UTA
Antoine Carr,John Stockton,1996-97,UTA
Antoine Carr,Karl Malone,1996-97,UTA
Bryon Russell,Chris Morris,1996-97,UTA
Bryon Russell,Shandon Anderson,1996-97,UTA
Bryon Russell,Stephen Howard,1996-97,UTA
Bryon Russell,John Stockton,1996-97,UTA
Bryon Russell,Karl Malone,1996-97,UTA
Chris Morris,Shandon Anderson,1996-97,UTA
Chris Morris,Stephen Howard,1996-97,UTA
Chris Morris,John Stockton,1996-97,UTA
Chris Morris,Karl Malone,1996-97,UTA
Shandon Anderson,Stephen Howard,1996-97,UTA
Shandon Anderson,John Stockton,1996-97,UTA
Shandon Anderson,Karl Malone,1996-97,UTA
Stephen Howard,John Stockton,1996-97,UTA
Stephen Howard,Karl Malone,1996-97,UTA
John Stockton,Karl Malone,1996-97,UTA
Karl Malone,John Stockton,1997-98,UTA
Karl Malone,Troy Hudson,1997-98,UTA
Karl Malone,Shandon Anderson,1997-98,UTA
Karl Malone,Chris Morris,1997-98,UTA
Karl Malone,Antoine Carr,1997-98,UTA
Karl Malone,Adam Keefe,1997-98,UTA
Karl Malone,Bryon Russell,1997-98,UTA
Karl Malone,Jacque Vaughn,1997-98,UTA
Karl Malone,Jeff Hornacek,1997-98,UTA
Karl Malone,Greg Ostertag,1997-98,UTA
Karl Malone,Howard Eisley,1997-98,UTA
Karl Malone,Greg Foster,1997-98,UTA
John Stockton,Troy Hudson,1997-98,UTA
John Stockton,Shandon Anderson,1997-98,UTA
John Stockton,Chris Morris,1997-98,UTA
John Stockton,Antoine Carr,1997-98,UTA
John Stockton,Adam Keefe,1997-98,UTA
John Stockton,Bryon Russell,1997-98,UTA
John Stockton,Jacque Vaughn,1997-98,UTA
John Stockton,Jeff Hornacek,1997-98,UTA
John Stockton,Greg Ostertag,1997-98,UTA
John Stockton,Howard Eisley,1997-98,UTA
John Stockton,Greg Foster,1997-98,UTA
Troy Hudson,Shandon Anderson,1997-98,UTA
Troy Hudson,Chris Morris,1997-98,UTA
Troy Hudson,Antoine Carr,1997-98,UTA
Troy Hudson,Adam Keefe,1997-98,UTA
Troy Hudson,Bryon Russell,1997-98,UTA
Troy Hudson,Jacque Vaughn,1997-98,UTA
Troy Hudson,Jeff Hornacek,1997-98,UTA
Troy Hudson,Greg Ostertag,1997-98,UTA
Troy Hudson,Howard Eisley,1997-98,UTA
Troy Hudson,Greg Foster,1997-98,UTA
Shandon Anderson,Chris Morris,1997-98,UTA
Shandon Anderson,Antoine Carr,1997-98,UTA
Shandon Anderson,Adam Keefe,1997-98,UTA
Shandon Anderson,Bryon Russell,1997-98,UTA
Shandon Anderson,Jacque Vaughn,1997-98,UTA
Shandon Anderson,Jeff Hornacek,1997-98,UTA
Shandon Anderson,Greg Ostertag,1997-98,UTA
Shandon Anderson,Howard Eisley,1997-98,UTA
Shandon Anderson,Greg Foster,1997-98,UTA
Chris Morris,Antoine Carr,1997-98,UTA
Chris Morris,Adam Keefe,1997-98,UTA
Chris Morris,Bryon Russell,1997-98,UTA
Chris Morris,Jacque Vaughn,1997-98,UTA
Chris Morris,Jeff Hornacek,1997-98,UTA
Chris Morris,Greg Ostertag,1997-98,UTA
Chris Morris,Howard Eisley,1997-98,UTA
Chris Morris,Greg Foster,1997-98,UTA
Antoine Carr,Adam Keefe,1997-98,UTA
Antoine Carr,Bryon Russell,1997-98,UTA
Antoine Carr,Jacque Vaughn,1997-98,UTA
Antoine Carr,Jeff Hornacek,1997-98,UTA
Antoine Carr,Greg Ostertag,1997-98,UTA
Antoine Carr,Howard Eisley,1997-98,UTA
Antoine Carr,Greg Foster,1997-98,UTA
Adam Keefe,Bryon Russell,1997-98,UTA
Adam Keefe,Jacque Vaughn,1997-98,UTA
Adam Keefe,Jeff Hornacek,1997-98,UTA
Adam Keefe,Greg Ostertag,1997-98,UTA
Adam Keefe,Howard Eisley,1997-98,UTA
Adam Keefe,Greg Foster,1997-98,UTA
Bryon Russell,Jacque Vaughn,1997-98,UTA
Bryon Russell,Jeff Hornacek,1997-98,UTA
Bryon Russell,Greg Ostertag,1997-98,UTA
Bryon Russell,Howard Eisley,1997-98,UTA
Bryon Russell,Greg Foster,1997-98,UTA
Jacque Vaughn,Jeff Hornacek,1997-98,UTA
Jacque Vaughn,Greg Ostertag,1997-98,UTA
Jacque Vaughn,Howard Eisley,1997-98,UTA
Jacque Vaughn,Greg Foster,1997-98,UTA
Jeff Hornacek,Greg Ostertag,1997-98,UTA
Jeff Hornacek,Howard Eisley,1997-98,UTA
Jeff Hornacek,Greg Foster,1997-98,UTA
Greg Ostertag,Howard Eisley,1997-98,UTA
Greg Ostertag,Greg Foster,1997-98,UTA
Howard Eisley,Greg Foster,1997-98,UTA
Bryon Russell,Shandon Anderson,1998-99,UTA
Bryon Russell,Chris King,1998-99,UTA
Bryon Russell,Todd Fuller,1998-99,UTA
Bryon Russell,Thurl Bailey,1998-99,UTA
Bryon Russell,Anthony Avent,1998-99,UTA
Bryon Russell,Adam Keefe,1998-99,UTA
Bryon Russell,Greg Foster,1998-99,UTA
Bryon Russell,Greg Ostertag,1998-99,UTA
Bryon Russell,John Stockton,1998-99,UTA
Bryon Russell,Karl Malone,1998-99,UTA
Bryon Russell,Howard Eisley,1998-99,UTA
Bryon Russell,Jacque Vaughn,1998-99,UTA
Bryon Russell,Jeff Hornacek,1998-99,UTA
Shandon Anderson,Chris King,1998-99,UTA
Shandon Anderson,Todd Fuller,1998-99,UTA
Shandon Anderson,Thurl Bailey,1998-99,UTA
Shandon Anderson,Anthony Avent,1998-99,UTA
Shandon Anderson,Adam Keefe,1998-99,UTA
Shandon Anderson,Greg Foster,1998-99,UTA
Shandon Anderson,Greg Ostertag,1998-99,UTA
Shandon Anderson,John Stockton,1998-99,UTA
Shandon Anderson,Karl Malone,1998-99,UTA
Shandon Anderson,Howard Eisley,1998-99,UTA
Shandon Anderson,Jacque Vaughn,1998-99,UTA
Shandon Anderson,Jeff Hornacek,1998-99,UTA
Chris King,Todd Fuller,1998-99,UTA
Chris King,Thurl Bailey,1998-99,UTA
Chris King,Anthony Avent,1998-99,UTA
Chris King,Adam Keefe,1998-99,UTA
Chris King,Greg Foster,1998-99,UTA
Chris King,Greg Ostertag,1998-99,UTA
Chris King,John Stockton,1998-99,UTA
Chris King,Karl Malone,1998-99,UTA
Chris King,Howard Eisley,1998-99,UTA
Chris King,Jacque Vaughn,1998-99,UTA
Chris King,Jeff Hornacek,1998-99,UTA
Todd Fuller,Thurl Bailey,1998-99,UTA
Todd Fuller,Anthony Avent,1998-99,UTA
Todd Fuller,Adam Keefe,1998-99,UTA
Todd Fuller,Greg Foster,1998-99,UTA
Todd Fuller,Greg Ostertag,1998-99,UTA
Todd Fuller,John Stockton,1998-99,UTA
Todd Fuller,Karl Malone,1998-99,UTA
Todd Fuller,Howard Eisley,1998-99,UTA
Todd Fuller,Jacque Vaughn,1998-99,UTA
Todd Fuller,Jeff Hornacek,1998-99,UTA
Thurl Bailey,Anthony Avent,1998-99,UTA
Thurl Bailey,Adam Keefe,1998-99,UTA
Thurl Bailey,Greg Foster,1998-99,UTA
Thurl Bailey,Greg Ostertag,1998-99,UTA
Thurl Bailey,John Stockton,1998-99,UTA
Thurl Bailey,Karl Malone,1998-99,UTA
Thurl Bailey,Howard Eisley,1998-99,UTA
Thurl Bailey,Jacque Vaughn,1998-99,UTA
Thurl Bailey,Jeff Hornacek,1998-99,UTA
Anthony Avent,Adam Keefe,1998-99,UTA
Anthony Avent,Greg Foster,1998-99,UTA
Anthony Avent,Greg Ostertag,1998-99,UTA
Anthony Avent,John Stockton,1998-99,UTA
Anthony Avent,Karl Malone,1998-99,UTA
Anthony Avent,Howard Eisley,1998-99,UTA
Anthony Avent,Jacque Vaughn,1998-99,UTA
Anthony Avent,Jeff Hornacek,1998-99,UTA
Adam Keefe,Greg Foster,1998-99,UTA
Adam Keefe,Greg Ostertag,1998-99,UTA
Adam Keefe,John Stockton,1998-99,UTA
Adam Keefe,Karl Malone,1998-99,UTA
Adam Keefe,Howard Eisley,1998-99,UTA
Adam Keefe,Jacque Vaughn,1998-99,UTA
Adam Keefe,Jeff Hornacek,1998-99,UTA
Greg Foster,Greg Ostertag,1998-99,UTA
Greg Foster,John Stockton,1998-99,UTA
Greg Foster,Karl Malone,1998-99,UTA
Greg Foster,Howard Eisley,1998-99,UTA
Greg Foster,Jacque Vaughn,1998-99,UTA
Greg Foster,Jeff Hornacek,1998-99,UTA
Greg Ostertag,John Stockton,1998-99,UTA
Greg Ostertag,Karl Malone,1998-99,UTA
Greg Ostertag,Howard Eisley,1998-99,UTA
Greg Ostertag,Jacque Vaughn,1998-99,UTA
Greg Ostertag,Jeff Hornacek,1998-99,UTA
John Stockton,Karl Malone,1998-99,UTA
John Stockton,Howard Eisley,1998-99,UTA
John Stockton,Jacque Vaughn,1998-99,UTA
John Stockton,Jeff Hornacek,1998-99,UTA
Karl Malone,Howard Eisley,1998-99,UTA
Karl Malone,Jacque Vaughn,1998-99,UTA
Karl Malone,Jeff Hornacek,1998-99,UTA
Howard Eisley,Jacque Vaughn,1998-99,UTA
Howard Eisley,Jeff Hornacek,1998-99,UTA
Jacque Vaughn,Jeff Hornacek,1998-99,UTA
Jeff Hornacek,Jacque Vaughn,1999-00,UTA
Jeff Hornacek,Greg Ostertag,1999-00,UTA
Jeff Hornacek,Howard Eisley,1999-00,UTA
Jeff Hornacek,Armen Gilliam,1999-00,UTA
Jeff Hornacek,Adam Keefe,1999-00,UTA
Jeff Hornacek,Bryon Russell,1999-00,UTA
Jeff Hornacek,Scott Padgett,1999-00,UTA
Jeff Hornacek,John Stockton,1999-00,UTA
Jeff Hornacek,Karl Malone,1999-00,UTA
Jeff Hornacek,Olden Polynice,1999-00,UTA
Jeff Hornacek,Quincy Lewis,1999-00,UTA
Jacque Vaughn,Greg Ostertag,1999-00,UTA
Jacque Vaughn,Howard Eisley,1999-00,UTA
Jacque Vaughn,Armen Gilliam,1999-00,UTA
Jacque Vaughn,Adam Keefe,1999-00,UTA
Jacque Vaughn,Bryon Russell,1999-00,UTA
Jacque Vaughn,Scott Padgett,1999-00,UTA
Jacque Vaughn,John Stockton,1999-00,UTA
Jacque Vaughn,Karl Malone,1999-00,UTA
Jacque Vaughn,Olden Polynice,1999-00,UTA
Jacque Vaughn,Quincy Lewis,1999-00,UTA
Greg Ostertag,Howard Eisley,1999-00,UTA
Greg Ostertag,Armen Gilliam,1999-00,UTA
Greg Ostertag,Adam Keefe,1999-00,UTA
Greg Ostertag,Bryon Russell,1999-00,UTA
Greg Ostertag,Scott Padgett,1999-00,UTA
Greg Ostertag,John Stockton,1999-00,UTA
Greg Ostertag,Karl Malone,1999-00,UTA
Greg Ostertag,Olden Polynice,1999-00,UTA
Greg Ostertag,Quincy Lewis,1999-00,UTA
Howard Eisley,Armen Gilliam,1999-00,UTA
Howard Eisley,Adam Keefe,1999-00,UTA
Howard Eisley,Bryon Russell,1999-00,UTA
Howard Eisley,Scott Padgett,1999-00,UTA
Howard Eisley,John Stockton,1999-00,UTA
Howard Eisley,Karl Malone,1999-00,UTA
Howard Eisley,Olden Polynice,1999-00,UTA
Howard Eisley,Quincy Lewis,1999-00,UTA
Armen Gilliam,Adam Keefe,1999-00,UTA
Armen Gilliam,Bryon Russell,1999-00,UTA
Armen Gilliam,Scott Padgett,1999-00,UTA
Armen Gilliam,John Stockton,1999-00,UTA
Armen Gilliam,Karl Malone,1999-00,UTA
Armen Gilliam,Olden Polynice,1999-00,UTA
Armen Gilliam,Quincy Lewis,1999-00,UTA
Adam Keefe,Bryon Russell,1999-00,UTA
Adam Keefe,Scott Padgett,1999-00,UTA
Adam Keefe,John Stockton,1999-00,UTA
Adam Keefe,Karl Malone,1999-00,UTA
Adam Keefe,Olden Polynice,1999-00,UTA
Adam Keefe,Quincy Lewis,1999-00,UTA
Bryon Russell,Scott Padgett,1999-00,UTA
Bryon Russell,John Stockton,1999-00,UTA
Bryon Russell,Karl Malone,1999-00,UTA
